"","week","franchise_id","franchise_name","franchise_score","result","opponent_id","opponent_name","opponent_score","game_id","isFinalScore","isDivisional","isPlayoffs","isThirdPlaceGame","isChampionshipGame"
"2703",2,996485,"ejm13's Wahooligans",135.58,"WIN",996305,"Gettin' Diggy With It",132.74,"50884450",TRUE,TRUE,NA,NA,NA
"2704",2,1175360,"Bird Person",158.08,"WIN",1258434,"Seequa's Something Clever",103.68,"50884447",TRUE,TRUE,NA,NA,NA
"2705",2,1315066,"Anders157's Splish Splash FC",112.42,"WIN",1315176,"Jerry’s Kids",88.36,"50884451",TRUE,TRUE,NA,NA,NA
"2706",2,1252704,"Love Hurts",106.02,"WIN",1315345,"DinoJockeyTebow Died On The Cross To Save The Team",103.98,"50884449",TRUE,TRUE,NA,NA,NA
"2707",2,996276,"harryLOL's Replacements",115.26,"LOSE",1083211,"Under New Management",161.8,"50884446",TRUE,TRUE,NA,NA,NA
"2708",2,996300,"swimkid07's BuffaLove",152,"WIN",1172029,"Time to Simmer Maybe",133.26,"50884448",TRUE,TRUE,NA,NA,NA
"2709",2,996305,"Gettin' Diggy With It",132.74,"LOSE",996485,"ejm13's Wahooligans",135.58,"50884450",TRUE,TRUE,NA,NA,NA
"2710",2,1258434,"Seequa's Something Clever",103.68,"LOSE",1175360,"Bird Person",158.08,"50884447",TRUE,TRUE,NA,NA,NA
"2711",2,1315176,"Jerry’s Kids",88.36,"LOSE",1315066,"Anders157's Splish Splash FC",112.42,"50884451",TRUE,TRUE,NA,NA,NA
"2712",2,1315345,"DinoJockeyTebow Died On The Cross To Save The Team",103.98,"LOSE",1252704,"Love Hurts",106.02,"50884449",TRUE,TRUE,NA,NA,NA
"2713",3,996276,"harryLOL's Replacements",114.98,"LOSE",1175360,"Bird Person",125.2,"50884452",TRUE,TRUE,NA,NA,NA
"2714",3,996300,"swimkid07's BuffaLove",116.74,"WIN",1252704,"Love Hurts",110,"50884454",TRUE,TRUE,NA,NA,NA
"2715",3,1083211,"Under New Management",132.68,"WIN",1258434,"Seequa's Something Clever",98.26,"50884453",TRUE,TRUE,NA,NA,NA
"2716",3,996305,"Gettin' Diggy With It",92.08,"LOSE",1315066,"Anders157's Splish Splash FC",162.42,"50884456",TRUE,TRUE,NA,NA,NA
"2717",3,996485,"ejm13's Wahooligans",91.06,"LOSE",1315176,"Jerry’s Kids",114.2,"50884457",TRUE,TRUE,NA,NA,NA
"2718",3,1172029,"Time to Simmer Maybe",91.86,"WIN",1315345,"DinoJockeyTebow Died On The Cross To Save The Team",87.6,"50884455",TRUE,TRUE,NA,NA,NA
"2719",3,1175360,"Bird Person",125.2,"WIN",996276,"harryLOL's Replacements",114.98,"50884452",TRUE,TRUE,NA,NA,NA
"2720",3,1252704,"Love Hurts",110,"LOSE",996300,"swimkid07's BuffaLove",116.74,"50884454",TRUE,TRUE,NA,NA,NA
"2721",3,1258434,"Seequa's Something Clever",98.26,"LOSE",1083211,"Under New Management",132.68,"50884453",TRUE,TRUE,NA,NA,NA
"2722",3,1315066,"Anders157's Splish Splash FC",162.42,"WIN",996305,"Gettin' Diggy With It",92.08,"50884456",TRUE,TRUE,NA,NA,NA
"2723",3,1315176,"Jerry’s Kids",114.2,"WIN",996485,"ejm13's Wahooligans",91.06,"50884457",TRUE,TRUE,NA,NA,NA
"2724",3,1315345,"DinoJockeyTebow Died On The Cross To Save The Team",87.6,"LOSE",1172029,"Time to Simmer Maybe",91.86,"50884455",TRUE,TRUE,NA,NA,NA
"2725",4,1315066,"Anders157's Splish Splash FC",150.56,"WIN",996276,"harryLOL's Replacements",94.8,"50884462",TRUE,NA,NA,NA,NA
"2726",4,1252704,"Love Hurts",121.26,"LOSE",996305,"Gettin' Diggy With It",159.72,"50884460",TRUE,NA,NA,NA,NA
"2727",4,1315345,"DinoJockeyTebow Died On The Cross To Save The Team",109.42,"LOSE",996485,"ejm13's Wahooligans",150.98,"50884461",TRUE,NA,NA,NA,NA
"2728",4,1315176,"Jerry’s Kids",127.18,"WIN",1083211,"Under New Management",90.66,"50884463",TRUE,NA,NA,NA,NA
"2729",4,996300,"swimkid07's BuffaLove",126.5,"LOSE",1175360,"Bird Person",136.32,"50884458",TRUE,NA,NA,NA,NA
"2730",4,1172029,"Time to Simmer Maybe",120.6,"WIN",1258434,"Seequa's Something Clever",83.06,"50884459",TRUE,NA,NA,NA,NA
"2731",4,996276,"harryLOL's Replacements",94.8,"LOSE",1315066,"Anders157's Splish Splash FC",150.56,"50884462",TRUE,NA,NA,NA,NA
"2732",4,996305,"Gettin' Diggy With It",159.72,"WIN",1252704,"Love Hurts",121.26,"50884460",TRUE,NA,NA,NA,NA
"2733",4,996485,"ejm13's Wahooligans",150.98,"WIN",1315345,"DinoJockeyTebow Died On The Cross To Save The Team",109.42,"50884461",TRUE,NA,NA,NA,NA
"2734",4,1083211,"Under New Management",90.66,"LOSE",1315176,"Jerry’s Kids",127.18,"50884463",TRUE,NA,NA,NA,NA
"2735",4,1175360,"Bird Person",136.32,"WIN",996300,"swimkid07's BuffaLove",126.5,"50884458",TRUE,NA,NA,NA,NA
