"","week","game_id","group","franchise","franchise_id","franchise_name","starter_status","player_id","player_name","pos","team","player_score"
"402",1,"50883437","START","home",885616,"Yarbles Nom Noms","RB",13778,"Saquon Barkley","RB","NYG",33.4
"403",1,"50883437","START","home",885616,"Yarbles Nom Noms","RB",14716,"David Montgomery","RB","DET",8
"404",1,"50883437","START","home",885616,"Yarbles Nom Noms","RB/WR/TE",15531,"Brandon Aiyuk","WR","SF",6.7
"405",1,"50883437","START","home",885616,"Yarbles Nom Noms","WR",14661,"Marquise Brown","WR","ARI",14.3
"406",1,"50883437","START","home",885616,"Yarbles Nom Noms","WR",16250,"Ja'Marr Chase","WR","CIN",29.9
"407",1,"50883437","START","home",885616,"Yarbles Nom Noms","TE",16256,"Kyle Pitts","TE","ATL",3.9
"408",1,"50883437","START","home",885616,"Yarbles Nom Noms","K",16457,"Evan McPherson","K","CIN",6.9
"409",1,"50883437","START","home",885616,"Yarbles Nom Noms","D/ST",2337,"Denver Broncos","D/ST","DEN",9
"410",1,"50883437","BENCH","home",885616,"Yarbles Nom Noms","BN",13040,"Jamaal Williams","RB","NO",16
"411",1,"50883437","BENCH","home",885616,"Yarbles Nom Noms","BN",16339,"Rhamondre Stevenson","RB","NE",4.7
"412",1,"50883437","BENCH","home",885616,"Yarbles Nom Noms","BN",16839,"James Cook","RB","BUF",-1.8
"413",1,"50883437","BENCH","home",885616,"Yarbles Nom Noms","BN",16882,"Rachaad White","RB","TB",4.1
"414",1,"50883437","BENCH","home",885616,"Yarbles Nom Noms","BN",14692,"Parris Campbell","WR","NYG",6.7
"415",1,"50883437","BENCH","home",885616,"Yarbles Nom Noms","BN",15695,"K.J. Osborn","WR","MIN",4.4
"416",1,"50883437","BENCH","home",885616,"Yarbles Nom Noms","BN",16824,"Chris Olave","WR","NO",9.1
"417",1,"50883434","START","home",998466,"TBD","QB",15516,"Justin Herbert","QB","LAC",23.26
"418",1,"50883434","START","home",998466,"TBD","RB",12042,"Derrick Henry","RB","TEN",8.2
"419",1,"50883434","START","home",998466,"TBD","RB",12920,"Leonard Fournette","RB","FA",15.7
"420",1,"50883434","START","home",998466,"TBD","RB/WR/TE",12950,"JuJu Smith-Schuster","WR","NE",11.9
"421",1,"50883434","START","home",998466,"TBD","WR",10305,"Allen Robinson","WR","PIT",2.2
"422",1,"50883434","START","home",998466,"TBD","WR",15585,"Tee Higgins","WR","CIN",4.7
"423",1,"50883434","START","home",998466,"TBD","TE",13853,"Dalton Schultz","TE","HOU",13.2
"424",1,"50883434","START","home",998466,"TBD","K",4221,"Matt Prater","K","ARI",1
"425",1,"50883434","START","home",998466,"TBD","D/ST",2330,"Baltimore Ravens","D/ST","BAL",12
"426",1,"50883434","BENCH","home",998466,"TBD","BN",14736,"Devin Singletary","RB","HOU",8.2
"427",1,"50883434","BENCH","home",998466,"TBD","BN",16618,"Michael Carter","RB","NYJ",17
"428",1,"50883434","BENCH","home",998466,"TBD","BN",16918,"Zamir White","RB","LV",NA
"429",1,"50883434","BENCH","home",998466,"TBD","BN",9311,"DeAndre Hopkins","WR","TEN",NA
"430",1,"50883434","BENCH","home",998466,"TBD","BN",16327,"Rondale Moore","WR","ARI",NA
"431",1,"50883434","BENCH","home",998466,"TBD","BN",16798,"Garrett Wilson","WR","NYJ",9.2
"432",1,"50883434","BENCH","home",998466,"TBD","BN",16854,"Skyy Moore","WR","KC",4
"433",1,"50883432","START","home",998793,"To the 5 Burrows","QB",15532,"Joe Burrow","QB","CIN",18.22
"434",1,"50883432","START","home",998793,"To the 5 Burrows","RB",12929,"Dalvin Cook","RB","FA",13.8
"435",1,"50883432","START","home",998793,"To the 5 Burrows","RB",12951,"James Conner","RB","ARI",16.5
"436",1,"50883432","START","home",998793,"To the 5 Burrows","RB/WR/TE",16265,"Elijah Moore","WR","CLE",9.9
"437",1,"50883432","START","home",998793,"To the 5 Burrows","WR",14702,"Deebo Samuel","WR","SF",12.6
"438",1,"50883432","START","home",998793,"To the 5 Burrows","WR",16248,"Rashod Bateman","WR","BAL",13.9
"439",1,"50883432","START","home",998793,"To the 5 Burrows","TE",13023,"George Kittle","TE","SF",NA
"440",1,"50883432","START","home",998793,"To the 5 Burrows","K",6293,"Ryan Succop","K","FA",15.9
"441",1,"50883432","START","home",998793,"To the 5 Burrows","D/ST",2347,"New Orleans Saints","D/ST","NO",5
"442",1,"50883432","BENCH","home",998793,"To the 5 Burrows","BN",8625,"Kirk Cousins","QB","MIN",19.08
"443",1,"50883432","BENCH","home",998793,"To the 5 Burrows","BN",16834,"Breece Hall","RB","NYJ",10.1
"444",1,"50883432","BENCH","home",998793,"To the 5 Burrows","BN",10307,"Jarvis Landry","WR","FA",18.4
"445",1,"50883432","BENCH","home",998793,"To the 5 Burrows","BN",14725,"Mecole Hardman","WR","NYJ",10.6
"446",1,"50883432","BENCH","home",998793,"To the 5 Burrows","BN",16253,"DeVonta Smith","WR","PHI",NA
"447",1,"50883432","BENCH","home",998793,"To the 5 Burrows","BN",16830,"Jameson Williams","WR","DET",NA
"448",1,"50883432","BENCH","home",998793,"To the 5 Burrows","BN",16293,"Pat Freiermuth","TE","PIT",12.5
"449",1,"50883433","START","home",1006211,"The Bored Ape Football Team","QB",6038,"Matthew Stafford","QB","LAR",8.8
"450",1,"50883433","START","home",1006211,"The Bored Ape Football Team","RB",14759,"Tony Pollard","RB","DAL",5.2
"451",1,"50883433","START","home",1006211,"The Bored Ape Football Team","RB",15604,"Jonathan Taylor","RB","IND",27.5
"452",1,"50883433","START","home",1006211,"The Bored Ape Football Team","WR",9380,"Keenan Allen","WR","LAC",10.6
"453",1,"50883433","START","home",1006211,"The Bored Ape Football Team","WR",10252,"Mike Evans","WR","TB",19.1
"454",1,"50883433","START","home",1006211,"The Bored Ape Football Team","RB/WR/TE",14754,"Diontae Johnson","WR","PIT",12.5
"455",1,"50883433","START","home",1006211,"The Bored Ape Football Team","TE",15573,"Cole Kmet","TE","CHI",NA
"456",1,"50883433","START","home",1006211,"The Bored Ape Football Team","K",13035,"Jake Elliott","K","PHI",8
"457",1,"50883433","START","home",1006211,"The Bored Ape Football Team","D/ST",2334,"Cincinnati Bengals","D/ST","CIN",5
"458",1,"50883433","BENCH","home",1006211,"The Bored Ape Football Team","BN",13900,"Nyheim Hines","RB","BUF",11.4
"459",1,"50883433","BENCH","home",1006211,"The Bored Ape Football Team","BN",16105,"James Robinson","RB","NYG",19.9
"460",1,"50883433","BENCH","home",1006211,"The Bored Ape Football Team","BN",17029,"Isiah Pacheco","RB","KC",12.2
"461",1,"50883433","BENCH","home",1006211,"The Bored Ape Football Team","BN",9891,"Adam Thielen","WR","CAR",6.6
"462",1,"50883433","BENCH","home",1006211,"The Bored Ape Football Team","BN",13080,"Isaiah McKenzie","WR","IND",10.9
"463",1,"50883433","BENCH","home",1006211,"The Bored Ape Football Team","BN",14706,"DK Metcalf","WR","SEA",8.6
"464",1,"50883433","BENCH","home",1006211,"The Bored Ape Football Team","BN",16941,"Romeo Doubs","WR","GB",8.8
"465",1,"50883432","START","away",1085327,"Threat level midnight","QB",10315,"Derek Carr","QB","NO",13.8
"466",1,"50883432","START","away",1085327,"Threat level midnight","RB",13325,"Austin Ekeler","RB","LAC",11.2
"467",1,"50883432","START","away",1085327,"Threat level midnight","RB",13870,"Chase Edmonds","RB","TB",10.5
"468",1,"50883432","START","away",1085327,"Threat level midnight","RB/WR/TE",15568,"AJ Dillon","RB","GB",20.1
"469",1,"50883432","START","away",1085327,"Threat level midnight","WR",15523,"CeeDee Lamb","WR","DAL",4.9
"470",1,"50883432","START","away",1085327,"Threat level midnight","WR",15603,"Michael Pittman","WR","IND",27.1
"471",1,"50883432","START","away",1085327,"Threat level midnight","TE",14701,"Irv Smith","TE","CIN",NA
"472",1,"50883432","START","away",1085327,"Threat level midnight","K",16124,"Rodrigo Blankenship","K","TB",8.5
"473",1,"50883432","START","away",1085327,"Threat level midnight","D/ST",2351,"Philadelphia Eagles","D/ST","PHI",4
"474",1,"50883432","BENCH","away",1085327,"Threat level midnight","BN",16552,"Khalil Herbert","RB","CHI",12.3
"475",1,"50883432","BENCH","away",1085327,"Threat level midnight","BN",16890,"Kenneth Walker","RB","SEA",NA
"476",1,"50883432","BENCH","away",1085327,"Threat level midnight","BN",16914,"Dameon Pierce","RB","HOU",4.9
"477",1,"50883432","BENCH","away",1085327,"Threat level midnight","BN",11170,"DeVante Parker","WR","NE",1.9
"478",1,"50883432","BENCH","away",1085327,"Threat level midnight","BN",12096,"Michael Thomas","WR","NO",22.7
"479",1,"50883432","BENCH","away",1085327,"Threat level midnight","BN",16823,"Drake London","WR","ATL",12.4
"480",1,"50883432","BENCH","away",1085327,"Threat level midnight","BN",16927,"Isaiah Likely","TE","BAL",NA
"481",1,"50883435","START","home",1171809,"wafflebook's weekend warriors","QB",12894,"Patrick Mahomes","QB","KC",34.9
"482",1,"50883435","START","home",1171809,"wafflebook's weekend warriors","RB",15591,"Antonio Gibson","RB","WAS",20
"483",1,"50883435","START","home",1171809,"wafflebook's weekend warriors","RB",15601,"D'Andre Swift","RB","PHI",26.5
"484",1,"50883435","START","home",1171809,"wafflebook's weekend warriors","WR",11329,"Stefon Diggs","WR","BUF",26.2
"485",1,"50883435","START","home",1171809,"wafflebook's weekend warriors","WR",16373,"Amon-Ra St. Brown","WR","DET",20.4
"486",1,"50883435","START","home",1171809,"wafflebook's weekend warriors","RB/WR/TE",13806,"Christian Kirk","WR","JAC",17.7
"487",1,"50883435","START","home",1171809,"wafflebook's weekend warriors","TE",11261,"Darren Waller","TE","NYG",11.9
"488",1,"50883435","START","home",1171809,"wafflebook's weekend warriors","K",13947,"Daniel Carlson","K","LV",9.5
"489",1,"50883435","START","home",1171809,"wafflebook's weekend warriors","D/ST",2346,"New England Patriots","D/ST","NE",7
"490",1,"50883435","BENCH","home",1171809,"wafflebook's weekend warriors","BN",14485,"Dontrell Hilliard","RB","FA",22.9
"491",1,"50883435","BENCH","home",1171809,"wafflebook's weekend warriors","BN",14745,"Miles Sanders","RB","CAR",18.5
"492",1,"50883435","BENCH","home",1171809,"wafflebook's weekend warriors","BN",14751,"Darrell Henderson","RB","FA",12.3
"493",1,"50883435","BENCH","home",1171809,"wafflebook's weekend warriors","BN",16875,"Brian Robinson","RB","WAS",NA
"494",1,"50883435","BENCH","home",1171809,"wafflebook's weekend warriors","BN",12051,"Tyler Boyd","WR","CIN",13.3
"495",1,"50883435","BENCH","home",1171809,"wafflebook's weekend warriors","BN",16821,"Jahan Dotson","WR","WAS",19
"496",1,"50883435","BENCH","home",1171809,"wafflebook's weekend warriors","BN",13845,"Mike Gesicki","TE","NE",1.1
"497",1,"50883434","START","away",1171864,"Just got unrelegated","QB",12159,"Dak Prescott","QB","DAL",4.46
"498",1,"50883434","START","away",1171864,"Just got unrelegated","RB",15563,"Cam Akers","RB","LAR",NA
"499",1,"50883434","START","away",1171864,"Just got unrelegated","RB",16246,"Najee Harris","RB","PIT",10.6
"500",1,"50883434","START","away",1171864,"Just got unrelegated","RB/WR/TE",14673,"Josh Jacobs","RB","LV",8.3
"501",1,"50883434","START","away",1171864,"Just got unrelegated","WR",10295,"Davante Adams","WR","LV",30.1
"502",1,"50883434","START","away",1171864,"Just got unrelegated","WR",14694,"A.J. Brown","WR","PHI",25.5
"503",1,"50883434","START","away",1171864,"Just got unrelegated","TE",9376,"Zach Ertz","TE","ARI",11.4
"504",1,"50883434","START","away",1171864,"Just got unrelegated","K",13324,"Younghoe Koo","K","ATL",18.4
"505",1,"50883434","START","away",1171864,"Just got unrelegated","D/ST",2331,"Buffalo Bills","D/ST","BUF",20
"506",1,"50883434","BENCH","away",1171864,"Just got unrelegated","BN",7371,"Mark Ingram","RB","FA",1.3
"507",1,"50883434","BENCH","away",1171864,"Just got unrelegated","BN",16993,"Tyler Allgeier","RB","ATL",NA
"508",1,"50883434","BENCH","away",1171864,"Just got unrelegated","BN",7372,"Julio Jones","WR","FA",11.6
"509",1,"50883434","BENCH","away",1171864,"Just got unrelegated","BN",12926,"Chris Godwin","WR","TB",6.5
"510",1,"50883434","BENCH","away",1171864,"Just got unrelegated","BN",14059,"Allen Lazard","WR","NYJ",NA
"511",1,"50883434","BENCH","away",1171864,"Just got unrelegated","BN",14949,"Jakobi Meyers","WR","LV",10.2
"512",1,"50883434","BENCH","away",1171864,"Just got unrelegated","BN",16872,"Jalen Tolbert","WR","DAL",NA
"513",1,"50883436","START","away",1252672,"bobbum man brob","QB",8598,"Russell Wilson","QB","DEN",17.8
"514",1,"50883436","START","away",1252672,"bobbum man brob","RB",12892,"Christian McCaffrey","RB","SF",15.7
"515",1,"50883436","START","away",1252672,"bobbum man brob","RB",16282,"Javonte Williams","RB","DEN",19.8
"516",1,"50883436","START","away",1252672,"bobbum man brob","RB/WR/TE",13728,"Elijah Mitchell","RB","SF",4.1
"517",1,"50883436","START","away",1252672,"bobbum man brob","WR",12197,"Tyreek Hill","WR","MIA",18
"518",1,"50883436","START","away",1252672,"bobbum man brob","WR",16236,"Jaylen Waddle","WR","MIA",17.7
"519",1,"50883436","START","away",1252672,"bobbum man brob","TE",14677,"T.J. Hockenson","TE","MIN",7.8
"520",1,"50883436","START","away",1252672,"bobbum man brob","K",13977,"Jason Sanders","K","MIA",11.2
"521",1,"50883436","START","away",1252672,"bobbum man brob","D/ST",2358,"Tennessee Titans","D/ST","TEN",10
"522",1,"50883436","BENCH","away",1252672,"bobbum man brob","BN",16262,"Justin Fields","QB","CHI",13.64
"523",1,"50883436","BENCH","away",1252672,"bobbum man brob","BN",11180,"Melvin Gordon","RB","BAL",7.2
"524",1,"50883436","BENCH","away",1252672,"bobbum man brob","BN",14700,"Alexander Mattison","RB","MIN",3.6
"525",1,"50883436","BENCH","away",1252672,"bobbum man brob","BN",11177,"Amari Cooper","WR","CLE",4.7
"526",1,"50883436","BENCH","away",1252672,"bobbum man brob","BN",13788,"Michael Gallup","WR","DAL",NA
"527",1,"50883436","BENCH","away",1252672,"bobbum man brob","BN",13795,"Courtland Sutton","WR","DEN",12.2
"528",1,"50883436","BENCH","away",1252672,"bobbum man brob","BN",16896,"Christian Watson","WR","GB",6.1
"529",1,"50883436","BENCH","away",1252672,"bobbum man brob","BN",2356,"Los Angeles Rams","D/ST","LAR",7
"530",1,"50883433","START","away",1315061,"The OzSquad","QB",13761,"Josh Allen","QB","BUF",31.48
"531",1,"50883433","START","away",1315061,"The OzSquad","RB",13111,"Aaron Jones","RB","GB",10.6
"532",1,"50883433","START","away",1315061,"The OzSquad","RB",13772,"Rashaad Penny","RB","PHI",8.7
"533",1,"50883433","START","away",1315061,"The OzSquad","WR",15540,"Justin Jefferson","WR","MIN",39.4
"534",1,"50883433","START","away",1315061,"The OzSquad","WR",15627,"Gabe Davis","WR","BUF",18.8
"535",1,"50883433","START","away",1315061,"The OzSquad","RB/WR/TE",14746,"Terry McLaurin","WR","WAS",13.8
"536",1,"50883433","START","away",1315061,"The OzSquad","TE",13813,"Dallas Goedert","TE","PHI",9
"537",1,"50883433","START","away",1315061,"The OzSquad","K",15626,"Tyler Bass","K","BUF",8.1
"538",1,"50883433","START","away",1315061,"The OzSquad","D/ST",2341,"Indianapolis Colts","D/ST","IND",8
"539",1,"50883433","BENCH","away",1315061,"The OzSquad","BN",5371,"Matt Ryan","QB","FA",16.28
"540",1,"50883433","BENCH","away",1315061,"The OzSquad","BN",11455,"Raheem Mostert","RB","MIA",4.2
"541",1,"50883433","BENCH","away",1315061,"The OzSquad","BN",12572,"J.D. McKissic","RB","FA",7.8
"542",1,"50883433","BENCH","away",1315061,"The OzSquad","BN",9338,"Robert Woods","WR","HOU",2.3
"543",1,"50883433","BENCH","away",1315061,"The OzSquad","BN",16859,"George Pickens","WR","PIT",1.3
"544",1,"50883433","BENCH","away",1315061,"The OzSquad","BN",16869,"Wan'Dale Robinson","WR","NYG",1.5
"545",1,"50883433","BENCH","away",1315061,"The OzSquad","BN",15716,"Albert Okwuegbunam","TE","DEN",8.3
"546",1,"50883435","START","away",1315225,"likewhatandstuff","QB",14664,"Kyler Murray","QB","ARI",20.62
"547",1,"50883435","START","away",1315225,"likewhatandstuff","RB",12965,"Alvin Kamara","RB","NO",7.6
"548",1,"50883435","START","away",1315225,"likewhatandstuff","RB",13802,"Nick Chubb","RB","CLE",15.3
"549",1,"50883435","START","away",1315225,"likewhatandstuff","WR",12890,"Mike Williams","WR","LAC",3
"550",1,"50883435","START","away",1315225,"likewhatandstuff","RB/WR/TE",15544,"Jerry Jeudy","WR","DEN",20.2
"551",1,"50883435","START","away",1315225,"likewhatandstuff","TE",14734,"Dawson Knox","TE","BUF",1.5
"552",1,"50883435","START","away",1315225,"likewhatandstuff","K",13124,"Harrison Butker","K","KC",9.4
"553",1,"50883435","START","away",1315225,"likewhatandstuff","D/ST",2355,"San Francisco 49ers","D/ST","SF",9
"554",1,"50883435","BENCH","away",1315225,"likewhatandstuff","BN",15533,"Tua Tagovailoa","QB","MIA",14.8
"555",1,"50883435","BENCH","away",1315225,"likewhatandstuff","BN",14329,"Darrel Williams","RB","FA",NA
"556",1,"50883435","BENCH","away",1315225,"likewhatandstuff","BN",14712,"Damien Harris","RB","BUF",7.8
"557",1,"50883435","BENCH","away",1315225,"likewhatandstuff","BN",13952,"Marquez Valdes-Scantling","WR","KC",8.1
"558",1,"50883435","BENCH","away",1315225,"likewhatandstuff","BN",15597,"Chase Claypool","WR","CHI",9.4
"559",1,"50883435","BENCH","away",1315225,"likewhatandstuff","BN",16803,"Treylon Burks","WR","TEN",8.5
"560",1,"50883435","BENCH","away",1315225,"likewhatandstuff","BN",13489,"Robert Tonyan","TE","CHI",6.6
"561",1,"50883437","START","away",1328789,"ZDivo’s Team (‘21)","QB",309,"Tom Brady","QB","FA",10.38
"562",1,"50883437","START","away",1328789,"ZDivo’s Team (‘21)","RB",9317,"Cordarrelle Patterson","RB","ATL",22.6
"563",1,"50883437","START","away",1328789,"ZDivo’s Team (‘21)","RB",15539,"Clyde Edwards-Helaire","RB","KC",22.4
"564",1,"50883437","START","away",1328789,"ZDivo’s Team (‘21)","RB/WR/TE",12025,"Ezekiel Elliott","RB","FA",5.9
"565",1,"50883437","START","away",1328789,"ZDivo’s Team (‘21)","WR",10242,"Brandin Cooks","WR","DAL",15.2
"566",1,"50883437","START","away",1328789,"ZDivo’s Team (‘21)","WR",12970,"Cooper Kupp","WR","LAR",32.8
"567",1,"50883437","START","away",1328789,"ZDivo’s Team (‘21)","TE",9360,"Travis Kelce","TE","KC",26.1
"568",1,"50883437","START","away",1328789,"ZDivo’s Team (‘21)","K",8663,"Justin Tucker","K","BAL",6
"569",1,"50883437","START","away",1328789,"ZDivo’s Team (‘21)","D/ST",2339,"Green Bay Packers","D/ST","GB",1
"570",1,"50883437","BENCH","away",1328789,"ZDivo’s Team (‘21)","BN",16259,"Trey Lance","QB","SF",10.96
"571",1,"50883437","BENCH","away",1328789,"ZDivo’s Team (‘21)","BN",10310,"Jerick McKinnon","RB","KC",7.9
"572",1,"50883437","BENCH","away",1328789,"ZDivo’s Team (‘21)","BN",15555,"J.K. Dobbins","RB","BAL",NA
"573",1,"50883437","BENCH","away",1328789,"ZDivo’s Team (‘21)","BN",8429,"Marvin Jones","WR","DET",7.8
"574",1,"50883437","BENCH","away",1328789,"ZDivo’s Team (‘21)","BN",10256,"Sammy Watkins","WR","FA",4.8
"575",1,"50883437","BENCH","away",1328789,"ZDivo’s Team (‘21)","BN",11242,"Tyler Lockett","WR","SEA",5.8
"576",1,"50883437","BENCH","away",1328789,"ZDivo’s Team (‘21)","BN",13790,"DJ Chark","WR","CAR",15.2
"577",1,"50883436","BENCH","home",NA,NA,"BN",NA,NA,NA,NA,NA
"578",1,"50883435","START","away",NA,NA,"WR",NA,NA,NA,NA,NA
"579",1,"51035074","START","home",880743,"That1Fool's Vinegar Strokes","QB",13761,"Josh Allen","QB","BUF",31.48
"580",1,"51035074","START","home",880743,"That1Fool's Vinegar Strokes","RB",12965,"Alvin Kamara","RB","NO",7.6
"581",1,"51035074","START","home",880743,"That1Fool's Vinegar Strokes","RB",13778,"Saquon Barkley","RB","NYG",33.4
"582",1,"51035074","START","home",880743,"That1Fool's Vinegar Strokes","RB/WR/TE",15539,"Clyde Edwards-Helaire","RB","KC",22.4
"583",1,"51035074","START","home",880743,"That1Fool's Vinegar Strokes","WR",13795,"Courtland Sutton","WR","DEN",12.2
"584",1,"51035074","START","home",880743,"That1Fool's Vinegar Strokes","WR",16823,"Drake London","WR","ATL",12.4
"585",1,"51035074","START","home",880743,"That1Fool's Vinegar Strokes","TE",14734,"Dawson Knox","TE","BUF",1.5
"586",1,"51035074","START","home",880743,"That1Fool's Vinegar Strokes","K",13947,"Daniel Carlson","K","LV",9.5
"587",1,"51035074","START","home",880743,"That1Fool's Vinegar Strokes","D/ST",2334,"Cincinnati Bengals","D/ST","CIN",5
"588",1,"51035074","BENCH","home",880743,"That1Fool's Vinegar Strokes","BN",14736,"Devin Singletary","RB","HOU",8.2
"589",1,"51035074","BENCH","home",880743,"That1Fool's Vinegar Strokes","BN",16875,"Brian Robinson","RB","WAS",NA
"590",1,"51035074","BENCH","home",880743,"That1Fool's Vinegar Strokes","BN",7372,"Julio Jones","WR","FA",11.6
"591",1,"51035074","BENCH","home",880743,"That1Fool's Vinegar Strokes","BN",12926,"Chris Godwin","WR","TB",6.5
"592",1,"51035074","BENCH","home",880743,"That1Fool's Vinegar Strokes","BN",13952,"Marquez Valdes-Scantling","WR","KC",8.1
"593",1,"51035074","BENCH","home",880743,"That1Fool's Vinegar Strokes","BN",15695,"K.J. Osborn","WR","MIN",4.4
"594",1,"51035074","BENCH","home",880743,"That1Fool's Vinegar Strokes","BN",16292,"Joshua Palmer","WR","LAC",3.9
"595",1,"51035072","START","home",880750,"Amon-Ra: Sun God Rising","QB",13775,"Lamar Jackson","QB","BAL",20.22
"596",1,"51035072","START","home",880750,"Amon-Ra: Sun God Rising","RB",14673,"Josh Jacobs","RB","LV",8.3
"597",1,"51035072","START","home",880750,"Amon-Ra: Sun God Rising","RB",16246,"Najee Harris","RB","PIT",10.6
"598",1,"51035072","START","home",880750,"Amon-Ra: Sun God Rising","WR",13764,"DJ Moore","WR","CHI",8
"599",1,"51035072","START","home",880750,"Amon-Ra: Sun God Rising","WR",16373,"Amon-Ra St. Brown","WR","DET",20.4
"600",1,"51035072","START","home",880750,"Amon-Ra: Sun God Rising","RB/WR/TE",15523,"CeeDee Lamb","WR","DAL",4.9
"601",1,"51035072","START","home",880750,"Amon-Ra: Sun God Rising","TE",16293,"Pat Freiermuth","TE","PIT",12.5
"602",1,"51035072","START","home",880750,"Amon-Ra: Sun God Rising","K",8663,"Justin Tucker","K","BAL",6
"603",1,"51035072","START","home",880750,"Amon-Ra: Sun God Rising","D/ST",2341,"Indianapolis Colts","D/ST","IND",8
"604",1,"51035072","BENCH","home",880750,"Amon-Ra: Sun God Rising","BN",12572,"J.D. McKissic","RB","FA",7.8
"605",1,"51035072","BENCH","home",880750,"Amon-Ra: Sun God Rising","BN",13750,"Sony Michel","RB","FA",1.2
"606",1,"51035072","BENCH","home",880750,"Amon-Ra: Sun God Rising","BN",16993,"Tyler Allgeier","RB","ATL",NA
"607",1,"51035072","BENCH","home",880750,"Amon-Ra: Sun God Rising","BN",14949,"Jakobi Meyers","WR","LV",10.2
"608",1,"51035072","BENCH","home",880750,"Amon-Ra: Sun God Rising","BN",16248,"Rashod Bateman","WR","BAL",13.9
"609",1,"51035072","BENCH","home",880750,"Amon-Ra: Sun God Rising","BN",16896,"Christian Watson","WR","GB",6.1
"610",1,"51035072","BENCH","home",880750,"Amon-Ra: Sun God Rising","BN",14701,"Irv Smith","TE","CIN",NA
"611",1,"51035073","START","home",880767,"chiefcardinal's Torn ACL Gang","QB",16259,"Trey Lance","QB","SF",10.96
"612",1,"51035073","START","home",880767,"chiefcardinal's Torn ACL Gang","RB",13870,"Chase Edmonds","RB","TB",10.5
"613",1,"51035073","START","home",880767,"chiefcardinal's Torn ACL Gang","RB",16282,"Javonte Williams","RB","DEN",19.8
"614",1,"51035073","START","home",880767,"chiefcardinal's Torn ACL Gang","WR",12970,"Cooper Kupp","WR","LAR",32.8
"615",1,"51035073","START","home",880767,"chiefcardinal's Torn ACL Gang","WR",14694,"A.J. Brown","WR","PHI",25.5
"616",1,"51035073","START","home",880767,"chiefcardinal's Torn ACL Gang","RB/WR/TE",12950,"JuJu Smith-Schuster","WR","NE",11.9
"617",1,"51035073","START","home",880767,"chiefcardinal's Torn ACL Gang","TE",12904,"David Njoku","TE","CLE",1.7
"618",1,"51035073","START","home",880767,"chiefcardinal's Torn ACL Gang","K",13977,"Jason Sanders","K","MIA",11.2
"619",1,"51035073","START","home",880767,"chiefcardinal's Torn ACL Gang","D/ST",2358,"Tennessee Titans","D/ST","TEN",10
"620",1,"51035073","BENCH","home",880767,"chiefcardinal's Torn ACL Gang","BN",14471,"Jeff Wilson","RB","MIA",5
"621",1,"51035073","BENCH","home",880767,"chiefcardinal's Torn ACL Gang","BN",15765,"Eno Benjamin","RB","NO",9.1
"622",1,"51035073","BENCH","home",880767,"chiefcardinal's Torn ACL Gang","BN",16834,"Breece Hall","RB","NYJ",10.1
"623",1,"51035073","BENCH","home",880767,"chiefcardinal's Torn ACL Gang","BN",17029,"Isiah Pacheco","RB","KC",12.2
"624",1,"51035073","BENCH","home",880767,"chiefcardinal's Torn ACL Gang","BN",12096,"Michael Thomas","WR","NO",22.7
"625",1,"51035073","BENCH","home",880767,"chiefcardinal's Torn ACL Gang","BN",16253,"DeVonta Smith","WR","PHI",NA
"626",1,"51035073","BENCH","home",880767,"chiefcardinal's Torn ACL Gang","BN",9376,"Zach Ertz","TE","ARI",11.4
"627",1,"51035070","START","home",881064,"Hebleb's Hoagies","QB",8598,"Russell Wilson","QB","DEN",17.8
"628",1,"51035070","START","home",881064,"Hebleb's Hoagies","RB",12042,"Derrick Henry","RB","TEN",8.2
"629",1,"51035070","START","home",881064,"Hebleb's Hoagies","RB",13802,"Nick Chubb","RB","CLE",15.3
"630",1,"51035070","START","home",881064,"Hebleb's Hoagies","WR",10305,"Allen Robinson","WR","PIT",2.2
"631",1,"51035070","START","home",881064,"Hebleb's Hoagies","WR",12197,"Tyreek Hill","WR","MIA",18
"632",1,"51035070","START","home",881064,"Hebleb's Hoagies","RB/WR/TE",16265,"Elijah Moore","WR","CLE",9.9
"633",1,"51035070","START","home",881064,"Hebleb's Hoagies","TE",11261,"Darren Waller","TE","NYG",11.9
"634",1,"51035070","START","home",881064,"Hebleb's Hoagies","K",16124,"Rodrigo Blankenship","K","TB",8.5
"635",1,"51035070","START","home",881064,"Hebleb's Hoagies","D/ST",2331,"Buffalo Bills","D/ST","BUF",20
"636",1,"51035070","BENCH","home",881064,"Hebleb's Hoagies","BN",14712,"Damien Harris","RB","BUF",7.8
"637",1,"51035070","BENCH","home",881064,"Hebleb's Hoagies","BN",14751,"Darrell Henderson","RB","FA",12.3
"638",1,"51035070","BENCH","home",881064,"Hebleb's Hoagies","BN",16882,"Rachaad White","RB","TB",4.1
"639",1,"51035070","BENCH","home",881064,"Hebleb's Hoagies","BN",17137,"Jaylen Warren","RB","PIT",0.7
"640",1,"51035070","BENCH","home",881064,"Hebleb's Hoagies","BN",10307,"Jarvis Landry","WR","FA",18.4
"641",1,"51035070","BENCH","home",881064,"Hebleb's Hoagies","BN",16854,"Skyy Moore","WR","KC",4
"642",1,"51035070","BENCH","home",881064,"Hebleb's Hoagies","BN",16941,"Romeo Doubs","WR","GB",8.8
"643",1,"51035071","START","home",1082473,"Marky Mark's Funky Bunch","QB",8625,"Kirk Cousins","QB","MIN",19.08
