"","week","franchise_id","franchise_name","franchise_score","result","opponent_id","opponent_name","opponent_score","game_id","isFinalScore","isDivisional","isPlayoffs","isThirdPlaceGame","isChampionshipGame"
"1",1,878935,"Cosmic Gumbo",137.66,"WIN",1082496,"Keyserbjj Jerry's Side Pieces",112.12,"51255059",TRUE,TRUE,NA,NA,NA
"2",1,879409,"Westexasman's Pack Attack",92.82,"LOSE",1252634,"Jakeschb's Anorectalvaginal Fistulas",142.06,"51255057",TRUE,TRUE,NA,NA,NA
"3",1,878949,"Squirmin's Lions Fan Emotional Support Group",115.6,"WIN",1315037,"yngvius11’s Commanders is a Bad Name",105.32,"51255061",TRUE,TRUE,NA,NA,NA
"4",1,1264164,"Enhjorninger",142.26,"LOSE",1315446,"Beastwood's Happy, Little Cloud Brigade",142.8,"51255062",TRUE,TRUE,NA,NA,NA
"5",1,879996,"JoeFarish's London Redcoats",90.58,"LOSE",1330456,"dontcthis dire repercussions",118.52,"51255058",TRUE,TRUE,NA,NA,NA
"6",1,988629,"Koltan's Dumpster Fire",130.08,"WIN",1420053,"Consistently Mediocre",104.2,"51255060",TRUE,TRUE,NA,NA,NA
"7",1,1082496,"Keyserbjj Jerry's Side Pieces",112.12,"LOSE",878935,"Cosmic Gumbo",137.66,"51255059",TRUE,TRUE,NA,NA,NA
"8",1,1252634,"Jakeschb's Anorectalvaginal Fistulas",142.06,"WIN",879409,"Westexasman's Pack Attack",92.82,"51255057",TRUE,TRUE,NA,NA,NA
"9",1,1315037,"yngvius11’s Commanders is a Bad Name",105.32,"LOSE",878949,"Squirmin's Lions Fan Emotional Support Group",115.6,"51255061",TRUE,TRUE,NA,NA,NA
"10",1,1315446,"Beastwood's Happy, Little Cloud Brigade",142.8,"WIN",1264164,"Enhjorninger",142.26,"51255062",TRUE,TRUE,NA,NA,NA
"11",1,1330456,"dontcthis dire repercussions",118.52,"WIN",879996,"JoeFarish's London Redcoats",90.58,"51255058",TRUE,TRUE,NA,NA,NA
"12",1,1420053,"Consistently Mediocre",104.2,"LOSE",988629,"Koltan's Dumpster Fire",130.08,"51255060",TRUE,TRUE,NA,NA,NA
"13",2,1252634,"Jakeschb's Anorectalvaginal Fistulas",117.88,"WIN",879996,"JoeFarish's London Redcoats",85.4,"51255064",TRUE,TRUE,NA,NA,NA
"14",2,1082496,"Keyserbjj Jerry's Side Pieces",112.18,"LOSE",988629,"Koltan's Dumpster Fire",176.78,"51255066",TRUE,TRUE,NA,NA,NA
"15",2,1315037,"yngvius11’s Commanders is a Bad Name",156.62,"WIN",1264164,"Enhjorninger",121.86,"51255068",TRUE,TRUE,NA,NA,NA
"16",2,878949,"Squirmin's Lions Fan Emotional Support Group",101.58,"WIN",1315446,"Beastwood's Happy, Little Cloud Brigade",89.8,"51255067",TRUE,TRUE,NA,NA,NA
"17",2,879409,"Westexasman's Pack Attack",134.56,"LOSE",1330456,"dontcthis dire repercussions",150.26,"51255063",TRUE,TRUE,NA,NA,NA
"18",2,878935,"Cosmic Gumbo",89,"LOSE",1420053,"Consistently Mediocre",98.56,"51255065",TRUE,TRUE,NA,NA,NA
"19",2,879996,"JoeFarish's London Redcoats",85.4,"LOSE",1252634,"Jakeschb's Anorectalvaginal Fistulas",117.88,"51255064",TRUE,TRUE,NA,NA,NA
"20",2,988629,"Koltan's Dumpster Fire",176.78,"WIN",1082496,"Keyserbjj Jerry's Side Pieces",112.18,"51255066",TRUE,TRUE,NA,NA,NA
"21",2,1264164,"Enhjorninger",121.86,"LOSE",1315037,"yngvius11’s Commanders is a Bad Name",156.62,"51255068",TRUE,TRUE,NA,NA,NA
"22",2,1315446,"Beastwood's Happy, Little Cloud Brigade",89.8,"LOSE",878949,"Squirmin's Lions Fan Emotional Support Group",101.58,"51255067",TRUE,TRUE,NA,NA,NA
"23",2,1330456,"dontcthis dire repercussions",150.26,"WIN",879409,"Westexasman's Pack Attack",134.56,"51255063",TRUE,TRUE,NA,NA,NA
"24",2,1420053,"Consistently Mediocre",98.56,"WIN",878935,"Cosmic Gumbo",89,"51255065",TRUE,TRUE,NA,NA,NA
"25",3,988629,"Koltan's Dumpster Fire",126.3,"WIN",878935,"Cosmic Gumbo",108.38,"51255071",TRUE,TRUE,NA,NA,NA
"26",3,1264164,"Enhjorninger",111.52,"WIN",878949,"Squirmin's Lions Fan Emotional Support Group",81.86,"51255073",TRUE,TRUE,NA,NA,NA
"27",3,879996,"JoeFarish's London Redcoats",130.04,"WIN",879409,"Westexasman's Pack Attack",101.2,"51255069",TRUE,TRUE,NA,NA,NA
"28",3,1315037,"yngvius11’s Commanders is a Bad Name",165.12,"WIN",1315446,"Beastwood's Happy, Little Cloud Brigade",105.28,"51255074",TRUE,TRUE,NA,NA,NA
"29",3,1252634,"Jakeschb's Anorectalvaginal Fistulas",79.94,"LOSE",1330456,"dontcthis dire repercussions",97,"51255070",TRUE,TRUE,NA,NA,NA
"30",3,1082496,"Keyserbjj Jerry's Side Pieces",106.76,"LOSE",1420053,"Consistently Mediocre",110.66,"51255072",TRUE,TRUE,NA,NA,NA
"31",3,878935,"Cosmic Gumbo",108.38,"LOSE",988629,"Koltan's Dumpster Fire",126.3,"51255071",TRUE,TRUE,NA,NA,NA
"32",3,878949,"Squirmin's Lions Fan Emotional Support Group",81.86,"LOSE",1264164,"Enhjorninger",111.52,"51255073",TRUE,TRUE,NA,NA,NA
"33",3,879409,"Westexasman's Pack Attack",101.2,"LOSE",879996,"JoeFarish's London Redcoats",130.04,"51255069",TRUE,TRUE,NA,NA,NA
"34",3,1315446,"Beastwood's Happy, Little Cloud Brigade",105.28,"LOSE",1315037,"yngvius11’s Commanders is a Bad Name",165.12,"51255074",TRUE,TRUE,NA,NA,NA
"35",3,1330456,"dontcthis dire repercussions",97,"WIN",1252634,"Jakeschb's Anorectalvaginal Fistulas",79.94,"51255070",TRUE,TRUE,NA,NA,NA
"36",3,1420053,"Consistently Mediocre",110.66,"WIN",1082496,"Keyserbjj Jerry's Side Pieces",106.76,"51255072",TRUE,TRUE,NA,NA,NA
"37",4,1420053,"Consistently Mediocre",166.68,"WIN",878949,"Squirmin's Lions Fan Emotional Support Group",110.3,"51255078",TRUE,NA,NA,NA,NA
"38",4,1315446,"Beastwood's Happy, Little Cloud Brigade",148.56,"WIN",879409,"Westexasman's Pack Attack",89.06,"51255080",TRUE,NA,NA,NA,NA
"39",4,1315037,"yngvius11’s Commanders is a Bad Name",116.06,"WIN",879996,"JoeFarish's London Redcoats",103.4,"51255079",TRUE,NA,NA,NA,NA
"40",4,988629,"Koltan's Dumpster Fire",133.72,"WIN",1252634,"Jakeschb's Anorectalvaginal Fistulas",74.7,"51255076",TRUE,NA,NA,NA,NA
"41",4,1082496,"Keyserbjj Jerry's Side Pieces",87.08,"LOSE",1264164,"Enhjorninger",126.2,"51255077",TRUE,NA,NA,NA,NA
"42",4,878935,"Cosmic Gumbo",144.62,"LOSE",1330456,"dontcthis dire repercussions",182.48,"51255075",TRUE,NA,NA,NA,NA
"43",4,878949,"Squirmin's Lions Fan Emotional Support Group",110.3,"LOSE",1420053,"Consistently Mediocre",166.68,"51255078",TRUE,NA,NA,NA,NA
"44",4,879409,"Westexasman's Pack Attack",89.06,"LOSE",1315446,"Beastwood's Happy, Little Cloud Brigade",148.56,"51255080",TRUE,NA,NA,NA,NA
"45",4,879996,"JoeFarish's London Redcoats",103.4,"LOSE",1315037,"yngvius11’s Commanders is a Bad Name",116.06,"51255079",TRUE,NA,NA,NA,NA
"46",4,1252634,"Jakeschb's Anorectalvaginal Fistulas",74.7,"LOSE",988629,"Koltan's Dumpster Fire",133.72,"51255076",TRUE,NA,NA,NA,NA
"47",4,1264164,"Enhjorninger",126.2,"WIN",1082496,"Keyserbjj Jerry's Side Pieces",87.08,"51255077",TRUE,NA,NA,NA,NA
"48",4,1330456,"dontcthis dire repercussions",182.48,"WIN",878935,"Cosmic Gumbo",144.62,"51255075",TRUE,NA,NA,NA,NA
"49",5,1264164,"Enhjorninger",130.82,"WIN",878935,"Cosmic Gumbo",64.26,"51255084",TRUE,NA,NA,NA,NA
"50",5,878949,"Squirmin's Lions Fan Emotional Support Group",126.5,"WIN",988629,"Koltan's Dumpster Fire",108.46,"51255083",TRUE,NA,NA,NA,NA
"51",5,879996,"JoeFarish's London Redcoats",154.34,"WIN",1082496,"Keyserbjj Jerry's Side Pieces",117.7,"51255082",TRUE,NA,NA,NA,NA
"52",5,1315446,"Beastwood's Happy, Little Cloud Brigade",144.7,"WIN",1252634,"Jakeschb's Anorectalvaginal Fistulas",75.86,"51255086",TRUE,NA,NA,NA,NA
"53",5,1315037,"yngvius11’s Commanders is a Bad Name",150.46,"WIN",1330456,"dontcthis dire repercussions",136.68,"51255085",TRUE,NA,NA,NA,NA
"54",5,879409,"Westexasman's Pack Attack",108.96,"LOSE",1420053,"Consistently Mediocre",121.76,"51255081",TRUE,NA,NA,NA,NA
"55",5,878935,"Cosmic Gumbo",64.26,"LOSE",1264164,"Enhjorninger",130.82,"51255084",TRUE,NA,NA,NA,NA
"56",5,988629,"Koltan's Dumpster Fire",108.46,"LOSE",878949,"Squirmin's Lions Fan Emotional Support Group",126.5,"51255083",TRUE,NA,NA,NA,NA
"57",5,1082496,"Keyserbjj Jerry's Side Pieces",117.7,"LOSE",879996,"JoeFarish's London Redcoats",154.34,"51255082",TRUE,NA,NA,NA,NA
"58",5,1252634,"Jakeschb's Anorectalvaginal Fistulas",75.86,"LOSE",1315446,"Beastwood's Happy, Little Cloud Brigade",144.7,"51255086",TRUE,NA,NA,NA,NA
"59",5,1330456,"dontcthis dire repercussions",136.68,"LOSE",1315037,"yngvius11’s Commanders is a Bad Name",150.46,"51255085",TRUE,NA,NA,NA,NA
"60",5,1420053,"Consistently Mediocre",121.76,"WIN",879409,"Westexasman's Pack Attack",108.96,"51255081",TRUE,NA,NA,NA,NA
"61",6,988629,"Koltan's Dumpster Fire",114.36,"WIN",879409,"Westexasman's Pack Attack",92.24,"51255088",TRUE,NA,NA,NA,NA
"62",6,878935,"Cosmic Gumbo",116.92,"WIN",879996,"JoeFarish's London Redcoats",99.92,"51255087",TRUE,NA,NA,NA,NA
"63",6,1264164,"Enhjorninger",124.32,"WIN",1252634,"Jakeschb's Anorectalvaginal Fistulas",89.16,"51255092",TRUE,NA,NA,NA,NA
"64",6,1420053,"Consistently Mediocre",97.5,"LOSE",1315037,"yngvius11’s Commanders is a Bad Name",108.5,"51255090",TRUE,NA,NA,NA,NA
"65",6,1082496,"Keyserbjj Jerry's Side Pieces",92.08,"LOSE",1315446,"Beastwood's Happy, Little Cloud Brigade",133.12,"51255089",TRUE,NA,NA,NA,NA
"66",6,878949,"Squirmin's Lions Fan Emotional Support Group",69.62,"LOSE",1330456,"dontcthis dire repercussions",134.4,"51255091",TRUE,NA,NA,NA,NA
"67",6,879409,"Westexasman's Pack Attack",92.24,"LOSE",988629,"Koltan's Dumpster Fire",114.36,"51255088",TRUE,NA,NA,NA,NA
"68",6,879996,"JoeFarish's London Redcoats",99.92,"LOSE",878935,"Cosmic Gumbo",116.92,"51255087",TRUE,NA,NA,NA,NA
"69",6,1252634,"Jakeschb's Anorectalvaginal Fistulas",89.16,"LOSE",1264164,"Enhjorninger",124.32,"51255092",TRUE,NA,NA,NA,NA
"70",6,1315037,"yngvius11’s Commanders is a Bad Name",108.5,"WIN",1420053,"Consistently Mediocre",97.5,"51255090",TRUE,NA,NA,NA,NA
"71",6,1315446,"Beastwood's Happy, Little Cloud Brigade",133.12,"WIN",1082496,"Keyserbjj Jerry's Side Pieces",92.08,"51255089",TRUE,NA,NA,NA,NA
"72",6,1330456,"dontcthis dire repercussions",134.4,"WIN",878949,"Squirmin's Lions Fan Emotional Support Group",69.62,"51255091",TRUE,NA,NA,NA,NA
"73",7,1252634,"Jakeschb's Anorectalvaginal Fistulas",72.94,"LOSE",878935,"Cosmic Gumbo",152.68,"51255095",TRUE,NA,NA,NA,NA
"74",7,1330456,"dontcthis dire repercussions",134.04,"WIN",988629,"Koltan's Dumpster Fire",97.92,"51255096",TRUE,NA,NA,NA,NA
"75",7,878949,"Squirmin's Lions Fan Emotional Support Group",117.22,"WIN",1082496,"Keyserbjj Jerry's Side Pieces",115.76,"51255097",TRUE,NA,NA,NA,NA
"76",7,879409,"Westexasman's Pack Attack",120.76,"WIN",1315037,"yngvius11’s Commanders is a Bad Name",82.7,"51255093",TRUE,NA,NA,NA,NA
"77",7,879996,"JoeFarish's London Redcoats",89.48,"LOSE",1315446,"Beastwood's Happy, Little Cloud Brigade",128.32,"51255094",TRUE,NA,NA,NA,NA
"78",7,1264164,"Enhjorninger",125.62,"WIN",1420053,"Consistently Mediocre",120.32,"51255098",TRUE,NA,NA,NA,NA
"79",7,878935,"Cosmic Gumbo",152.68,"WIN",1252634,"Jakeschb's Anorectalvaginal Fistulas",72.94,"51255095",TRUE,NA,NA,NA,NA
"80",7,988629,"Koltan's Dumpster Fire",97.92,"LOSE",1330456,"dontcthis dire repercussions",134.04,"51255096",TRUE,NA,NA,NA,NA
"81",7,1082496,"Keyserbjj Jerry's Side Pieces",115.76,"LOSE",878949,"Squirmin's Lions Fan Emotional Support Group",117.22,"51255097",TRUE,NA,NA,NA,NA
"82",7,1315037,"yngvius11’s Commanders is a Bad Name",82.7,"LOSE",879409,"Westexasman's Pack Attack",120.76,"51255093",TRUE,NA,NA,NA,NA
"83",7,1315446,"Beastwood's Happy, Little Cloud Brigade",128.32,"WIN",879996,"JoeFarish's London Redcoats",89.48,"51255094",TRUE,NA,NA,NA,NA
"84",7,1420053,"Consistently Mediocre",120.32,"LOSE",1264164,"Enhjorninger",125.62,"51255098",TRUE,NA,NA,NA,NA
"85",8,878935,"Cosmic Gumbo",149.66,"WIN",878949,"Squirmin's Lions Fan Emotional Support Group",102.56,"51255101",TRUE,NA,NA,NA,NA
"86",8,1082496,"Keyserbjj Jerry's Side Pieces",112.2,"LOSE",879409,"Westexasman's Pack Attack",145.8,"51255103",TRUE,NA,NA,NA,NA
"87",8,1420053,"Consistently Mediocre",126.12,"WIN",879996,"JoeFarish's London Redcoats",121,"51255104",TRUE,NA,NA,NA,NA
"88",8,988629,"Koltan's Dumpster Fire",165.72,"WIN",1264164,"Enhjorninger",80.98,"51255102",TRUE,NA,NA,NA,NA
"89",8,1252634,"Jakeschb's Anorectalvaginal Fistulas",113.18,"LOSE",1315037,"yngvius11’s Commanders is a Bad Name",159.28,"51255099",TRUE,NA,NA,NA,NA
"90",8,1330456,"dontcthis dire repercussions",129.48,"WIN",1315446,"Beastwood's Happy, Little Cloud Brigade",108.68,"51255100",TRUE,NA,NA,NA,NA
"91",8,878949,"Squirmin's Lions Fan Emotional Support Group",102.56,"LOSE",878935,"Cosmic Gumbo",149.66,"51255101",TRUE,NA,NA,NA,NA
"92",8,879409,"Westexasman's Pack Attack",145.8,"WIN",1082496,"Keyserbjj Jerry's Side Pieces",112.2,"51255103",TRUE,NA,NA,NA,NA
"93",8,879996,"JoeFarish's London Redcoats",121,"LOSE",1420053,"Consistently Mediocre",126.12,"51255104",TRUE,NA,NA,NA,NA
"94",8,1264164,"Enhjorninger",80.98,"LOSE",988629,"Koltan's Dumpster Fire",165.72,"51255102",TRUE,NA,NA,NA,NA
"95",8,1315037,"yngvius11’s Commanders is a Bad Name",159.28,"WIN",1252634,"Jakeschb's Anorectalvaginal Fistulas",113.18,"51255099",TRUE,NA,NA,NA,NA
"96",8,1315446,"Beastwood's Happy, Little Cloud Brigade",108.68,"LOSE",1330456,"dontcthis dire repercussions",129.48,"51255100",TRUE,NA,NA,NA,NA
"97",9,879409,"Westexasman's Pack Attack",94.32,"WIN",878935,"Cosmic Gumbo",84.8,"51255105",TRUE,NA,NA,NA,NA
"98",9,1252634,"Jakeschb's Anorectalvaginal Fistulas",106.78,"LOSE",878949,"Squirmin's Lions Fan Emotional Support Group",127.42,"51255107",TRUE,NA,NA,NA,NA
"99",9,879996,"JoeFarish's London Redcoats",84.5,"LOSE",988629,"Koltan's Dumpster Fire",132,"51255106",TRUE,NA,NA,NA,NA
"100",9,1315037,"yngvius11’s Commanders is a Bad Name",94.72,"WIN",1082496,"Keyserbjj Jerry's Side Pieces",89.2,"51255109",TRUE,NA,NA,NA,NA
"101",9,1330456,"dontcthis dire repercussions",134.44,"LOSE",1264164,"Enhjorninger",135.2,"51255108",TRUE,NA,NA,NA,NA
"102",9,1315446,"Beastwood's Happy, Little Cloud Brigade",135.44,"LOSE",1420053,"Consistently Mediocre",138.22,"51255110",TRUE,NA,NA,NA,NA
"103",9,878935,"Cosmic Gumbo",84.8,"LOSE",879409,"Westexasman's Pack Attack",94.32,"51255105",TRUE,NA,NA,NA,NA
"104",9,878949,"Squirmin's Lions Fan Emotional Support Group",127.42,"WIN",1252634,"Jakeschb's Anorectalvaginal Fistulas",106.78,"51255107",TRUE,NA,NA,NA,NA
"105",9,988629,"Koltan's Dumpster Fire",132,"WIN",879996,"JoeFarish's London Redcoats",84.5,"51255106",TRUE,NA,NA,NA,NA
"106",9,1082496,"Keyserbjj Jerry's Side Pieces",89.2,"LOSE",1315037,"yngvius11’s Commanders is a Bad Name",94.72,"51255109",TRUE,NA,NA,NA,NA
"107",9,1264164,"Enhjorninger",135.2,"WIN",1330456,"dontcthis dire repercussions",134.44,"51255108",TRUE,NA,NA,NA,NA
"108",9,1420053,"Consistently Mediocre",138.22,"WIN",1315446,"Beastwood's Happy, Little Cloud Brigade",135.44,"51255110",TRUE,NA,NA,NA,NA
"109",10,1264164,"Enhjorninger",110.44,"LOSE",879409,"Westexasman's Pack Attack",123.4,"51255116",TRUE,NA,NA,NA,NA
"110",10,878949,"Squirmin's Lions Fan Emotional Support Group",62.9,"LOSE",879996,"JoeFarish's London Redcoats",121.42,"51255115",TRUE,NA,NA,NA,NA
"111",10,1330456,"dontcthis dire repercussions",116.44,"WIN",1082496,"Keyserbjj Jerry's Side Pieces",109.48,"51255112",TRUE,NA,NA,NA,NA
"112",10,988629,"Koltan's Dumpster Fire",129.8,"WIN",1315037,"yngvius11’s Commanders is a Bad Name",100.5,"51255114",TRUE,NA,NA,NA,NA
"113",10,878935,"Cosmic Gumbo",107.8,"LOSE",1315446,"Beastwood's Happy, Little Cloud Brigade",161.34,"51255113",TRUE,NA,NA,NA,NA
"114",10,1252634,"Jakeschb's Anorectalvaginal Fistulas",98.6,"LOSE",1420053,"Consistently Mediocre",101.58,"51255111",TRUE,NA,NA,NA,NA
"115",10,879409,"Westexasman's Pack Attack",123.4,"WIN",1264164,"Enhjorninger",110.44,"51255116",TRUE,NA,NA,NA,NA
"116",10,879996,"JoeFarish's London Redcoats",121.42,"WIN",878949,"Squirmin's Lions Fan Emotional Support Group",62.9,"51255115",TRUE,NA,NA,NA,NA
"117",10,1082496,"Keyserbjj Jerry's Side Pieces",109.48,"LOSE",1330456,"dontcthis dire repercussions",116.44,"51255112",TRUE,NA,NA,NA,NA
"118",10,1315037,"yngvius11’s Commanders is a Bad Name",100.5,"LOSE",988629,"Koltan's Dumpster Fire",129.8,"51255114",TRUE,NA,NA,NA,NA
"119",10,1315446,"Beastwood's Happy, Little Cloud Brigade",161.34,"WIN",878935,"Cosmic Gumbo",107.8,"51255113",TRUE,NA,NA,NA,NA
"120",10,1420053,"Consistently Mediocre",101.58,"WIN",1252634,"Jakeschb's Anorectalvaginal Fistulas",98.6,"51255111",TRUE,NA,NA,NA,NA
"121",11,1315037,"yngvius11’s Commanders is a Bad Name",128.46,"WIN",878935,"Cosmic Gumbo",115.54,"51255121",TRUE,NA,NA,NA,NA
"122",11,879409,"Westexasman's Pack Attack",119.3,"LOSE",878949,"Squirmin's Lions Fan Emotional Support Group",124.8,"51255117",TRUE,NA,NA,NA,NA
"123",11,1315446,"Beastwood's Happy, Little Cloud Brigade",92.26,"LOSE",988629,"Koltan's Dumpster Fire",128.88,"51255122",TRUE,NA,NA,NA,NA
"124",11,1082496,"Keyserbjj Jerry's Side Pieces",146.3,"WIN",1252634,"Jakeschb's Anorectalvaginal Fistulas",70.78,"51255119",TRUE,NA,NA,NA,NA
"125",11,879996,"JoeFarish's London Redcoats",83.74,"LOSE",1264164,"Enhjorninger",139.6,"51255118",TRUE,NA,NA,NA,NA
"126",11,1420053,"Consistently Mediocre",110.48,"LOSE",1330456,"dontcthis dire repercussions",126.5,"51255120",TRUE,NA,NA,NA,NA
"127",11,878935,"Cosmic Gumbo",115.54,"LOSE",1315037,"yngvius11’s Commanders is a Bad Name",128.46,"51255121",TRUE,NA,NA,NA,NA
"128",11,878949,"Squirmin's Lions Fan Emotional Support Group",124.8,"WIN",879409,"Westexasman's Pack Attack",119.3,"51255117",TRUE,NA,NA,NA,NA
"129",11,988629,"Koltan's Dumpster Fire",128.88,"WIN",1315446,"Beastwood's Happy, Little Cloud Brigade",92.26,"51255122",TRUE,NA,NA,NA,NA
"130",11,1252634,"Jakeschb's Anorectalvaginal Fistulas",70.78,"LOSE",1082496,"Keyserbjj Jerry's Side Pieces",146.3,"51255119",TRUE,NA,NA,NA,NA
"131",11,1264164,"Enhjorninger",139.6,"WIN",879996,"JoeFarish's London Redcoats",83.74,"51255118",TRUE,NA,NA,NA,NA
"132",11,1330456,"dontcthis dire repercussions",126.5,"WIN",1420053,"Consistently Mediocre",110.48,"51255120",TRUE,NA,NA,NA,NA
"133",12,879409,"Westexasman's Pack Attack",100.02,"LOSE",879996,"JoeFarish's London Redcoats",105.74,"51255123",TRUE,TRUE,NA,NA,NA
"134",12,878935,"Cosmic Gumbo",137.94,"WIN",988629,"Koltan's Dumpster Fire",114.32,"51255125",TRUE,TRUE,NA,NA,NA
"135",12,1420053,"Consistently Mediocre",111.04,"WIN",1082496,"Keyserbjj Jerry's Side Pieces",110.56,"51255126",TRUE,TRUE,NA,NA,NA
"136",12,1330456,"dontcthis dire repercussions",133.8,"WIN",1252634,"Jakeschb's Anorectalvaginal Fistulas",76.06,"51255124",TRUE,TRUE,NA,NA,NA
"137",12,878949,"Squirmin's Lions Fan Emotional Support Group",125.82,"LOSE",1264164,"Enhjorninger",142.36,"51255127",TRUE,TRUE,NA,NA,NA
"138",12,1315446,"Beastwood's Happy, Little Cloud Brigade",155.94,"WIN",1315037,"yngvius11’s Commanders is a Bad Name",129.06,"51255128",TRUE,TRUE,NA,NA,NA
"139",12,879996,"JoeFarish's London Redcoats",105.74,"WIN",879409,"Westexasman's Pack Attack",100.02,"51255123",TRUE,TRUE,NA,NA,NA
"140",12,988629,"Koltan's Dumpster Fire",114.32,"LOSE",878935,"Cosmic Gumbo",137.94,"51255125",TRUE,TRUE,NA,NA,NA
"141",12,1082496,"Keyserbjj Jerry's Side Pieces",110.56,"LOSE",1420053,"Consistently Mediocre",111.04,"51255126",TRUE,TRUE,NA,NA,NA
"142",12,1252634,"Jakeschb's Anorectalvaginal Fistulas",76.06,"LOSE",1330456,"dontcthis dire repercussions",133.8,"51255124",TRUE,TRUE,NA,NA,NA
"143",12,1264164,"Enhjorninger",142.36,"WIN",878949,"Squirmin's Lions Fan Emotional Support Group",125.82,"51255127",TRUE,TRUE,NA,NA,NA
"144",12,1315037,"yngvius11’s Commanders is a Bad Name",129.06,"LOSE",1315446,"Beastwood's Happy, Little Cloud Brigade",155.94,"51255128",TRUE,TRUE,NA,NA,NA
"145",13,1082496,"Keyserbjj Jerry's Side Pieces",135.22,"WIN",878935,"Cosmic Gumbo",105.9,"51255131",TRUE,TRUE,NA,NA,NA
"146",13,1315037,"yngvius11’s Commanders is a Bad Name",123.54,"LOSE",878949,"Squirmin's Lions Fan Emotional Support Group",124.82,"51255133",TRUE,TRUE,NA,NA,NA
"147",13,1252634,"Jakeschb's Anorectalvaginal Fistulas",97.3,"LOSE",879409,"Westexasman's Pack Attack",122.9,"51255129",TRUE,TRUE,NA,NA,NA
"148",13,1330456,"dontcthis dire repercussions",142.64,"WIN",879996,"JoeFarish's London Redcoats",104.04,"51255130",TRUE,TRUE,NA,NA,NA
"149",13,1420053,"Consistently Mediocre",105.16,"LOSE",988629,"Koltan's Dumpster Fire",112.52,"51255132",TRUE,TRUE,NA,NA,NA
"150",13,1315446,"Beastwood's Happy, Little Cloud Brigade",119.32,"LOSE",1264164,"Enhjorninger",145.2,"51255134",TRUE,TRUE,NA,NA,NA
"151",13,878935,"Cosmic Gumbo",105.9,"LOSE",1082496,"Keyserbjj Jerry's Side Pieces",135.22,"51255131",TRUE,TRUE,NA,NA,NA
"152",13,878949,"Squirmin's Lions Fan Emotional Support Group",124.82,"WIN",1315037,"yngvius11’s Commanders is a Bad Name",123.54,"51255133",TRUE,TRUE,NA,NA,NA
"153",13,879409,"Westexasman's Pack Attack",122.9,"WIN",1252634,"Jakeschb's Anorectalvaginal Fistulas",97.3,"51255129",TRUE,TRUE,NA,NA,NA
"154",13,879996,"JoeFarish's London Redcoats",104.04,"LOSE",1330456,"dontcthis dire repercussions",142.64,"51255130",TRUE,TRUE,NA,NA,NA
"155",13,988629,"Koltan's Dumpster Fire",112.52,"WIN",1420053,"Consistently Mediocre",105.16,"51255132",TRUE,TRUE,NA,NA,NA
"156",13,1264164,"Enhjorninger",145.2,"WIN",1315446,"Beastwood's Happy, Little Cloud Brigade",119.32,"51255134",TRUE,TRUE,NA,NA,NA
"157",14,1420053,"Consistently Mediocre",93.82,"LOSE",878935,"Cosmic Gumbo",117.96,"51255138",TRUE,TRUE,NA,NA,NA
"158",14,1315446,"Beastwood's Happy, Little Cloud Brigade",122.38,"LOSE",878949,"Squirmin's Lions Fan Emotional Support Group",172.36,"51255140",TRUE,TRUE,NA,NA,NA
"159",14,1330456,"dontcthis dire repercussions",130.36,"WIN",879409,"Westexasman's Pack Attack",74.48,"51255136",TRUE,TRUE,NA,NA,NA
"160",14,988629,"Koltan's Dumpster Fire",111.48,"LOSE",1082496,"Keyserbjj Jerry's Side Pieces",116.3,"51255137",TRUE,TRUE,NA,NA,NA
"161",14,879996,"JoeFarish's London Redcoats",61.92,"LOSE",1252634,"Jakeschb's Anorectalvaginal Fistulas",90.4,"51255135",TRUE,TRUE,NA,NA,NA
"162",14,1264164,"Enhjorninger",75.58,"LOSE",1315037,"yngvius11’s Commanders is a Bad Name",104.32,"51255139",TRUE,TRUE,NA,NA,NA
"163",14,878935,"Cosmic Gumbo",117.96,"WIN",1420053,"Consistently Mediocre",93.82,"51255138",TRUE,TRUE,NA,NA,NA
"164",14,878949,"Squirmin's Lions Fan Emotional Support Group",172.36,"WIN",1315446,"Beastwood's Happy, Little Cloud Brigade",122.38,"51255140",TRUE,TRUE,NA,NA,NA
"165",14,879409,"Westexasman's Pack Attack",74.48,"LOSE",1330456,"dontcthis dire repercussions",130.36,"51255136",TRUE,TRUE,NA,NA,NA
"166",14,1082496,"Keyserbjj Jerry's Side Pieces",116.3,"WIN",988629,"Koltan's Dumpster Fire",111.48,"51255137",TRUE,TRUE,NA,NA,NA
"167",14,1252634,"Jakeschb's Anorectalvaginal Fistulas",90.4,"WIN",879996,"JoeFarish's London Redcoats",61.92,"51255135",TRUE,TRUE,NA,NA,NA
"168",14,1315037,"yngvius11’s Commanders is a Bad Name",104.32,"WIN",1264164,"Enhjorninger",75.58,"51255139",TRUE,TRUE,NA,NA,NA
"169",15,1315037,"yngvius11’s Commanders is a Bad Name",138.78,"WIN",878949,"Squirmin's Lions Fan Emotional Support Group",123.2,"51995745",TRUE,NA,TRUE,NA,NA
"170",15,1264164,"Enhjorninger",84.02,"LOSE",1420053,"Consistently Mediocre",145.38,"51995744",TRUE,NA,TRUE,NA,NA
"171",15,879409,"Westexasman's Pack Attack",120.5,"WIN",1252634,"Jakeschb's Anorectalvaginal Fistulas",114.66,"51995747",TRUE,NA,NA,NA,NA
